,0,1,2,3,4,5,6,7,8,9,10
655,655,161,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_161.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_161_crop_2.jpg,2,305,96,401,288,anna 0.98,"albert: 0.96903, anna: 0.97837, bob: 0.51248, carla: 0.84601, "
656,656,161,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_161.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_161_crop_3.jpg,3,361,91,457,283,anna 0.95,"albert: 0.24514, anna: 0.95217, bob: 0.75196, carla: 0.62298, "
657,657,162,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_162.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_162_crop_0.jpg,0,312,14,528,446,bob 0.98,"albert: 0.69659, anna: 0.96066, bob: 0.98058, carla: 0.95990, "
658,658,162,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_162.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_162_crop_1.jpg,1,201,72,345,360,anna 0.96,"albert: 0.54727, anna: 0.95780, bob: 0.74557, carla: 0.94182, "
659,659,162,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_162.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_162_crop_2.jpg,2,0,70,139,358,anna 0.43,"albert: 0.10208, anna: 0.42641, bob: 0.32583, carla: 0.24471, "
660,660,162,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_162.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_162_crop_3.jpg,3,503,47,640,335,bob 0.99,"albert: 0.11163, anna: 0.66551, bob: 0.99212, carla: 0.87574, "
661,661,162,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_162.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_162_crop_4.jpg,4,153,80,249,272,albert 0.99,"albert: 0.98669, anna: 0.79990, bob: 0.44333, carla: 0.93375, "
662,662,163,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_163.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_163_crop_0.jpg,0,145,13,289,301,albert 0.99,"albert: 0.99288, anna: 0.95162, bob: 0.15408, carla: 0.93666, "
663,663,163,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_163.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_163_crop_1.jpg,1,416,98,512,290,anna 0.99,"albert: 0.92757, anna: 0.98870, bob: 0.95131, carla: 0.98229, "
664,664,163,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_163.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_163_crop_2.jpg,2,477,93,573,285,carla 0.99,"albert: 0.82061, anna: 0.94550, bob: 0.98132, carla: 0.99485, "
665,665,163,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_163.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_163_crop_3.jpg,3,372,88,468,280,anna 0.92,"albert: 0.48325, anna: 0.91997, bob: 0.41286, carla: 0.67636, "
666,666,163,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_163.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_163_crop_4.jpg,4,278,83,374,275,carla 0.99,"albert: 0.80768, anna: 0.82649, bob: 0.98535, carla: 0.98727, "
667,667,164,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_164.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_164_crop_0.jpg,0,411,48,555,336,anna 0.95,"albert: 0.40646, anna: 0.95416, bob: 0.94466, carla: 0.93239, "
668,668,164,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_164.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_164_crop_1.jpg,1,341,39,485,327,carla 0.95,"albert: 0.89185, anna: 0.90817, bob: 0.86081, carla: 0.94781, "
669,669,164,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_164.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_164_crop_2.jpg,2,128,18,272,306,albert 0.99,"albert: 0.99368, anna: 0.94506, bob: 0.40007, carla: 0.97386, "
670,670,164,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_164.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_164_crop_3.jpg,3,545,94,640,286,bob 0.99,"albert: 0.78115, anna: 0.82511, bob: 0.98941, carla: 0.98654, "
671,671,165,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_165.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_165_crop_0.jpg,0,289,7,505,439,bob 0.98,"albert: 0.73701, anna: 0.93309, bob: 0.98441, carla: 0.96079, "
672,672,165,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_165.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_165_crop_1.jpg,1,124,3,340,435,carla 0.99,"albert: 0.78033, anna: 0.93105, bob: 0.95662, carla: 0.99229, "
673,673,165,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_165.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_165_crop_2.jpg,2,40,72,184,360,bob 0.91,"albert: 0.55838, anna: 0.91166, bob: 0.91168, carla: 0.51947, "
674,674,165,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_165.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_165_crop_3.jpg,3,570,169,634,297,bob 0.64,"albert: 0.03693, anna: 0.10218, bob: 0.64024, carla: 0.46240, "
675,675,166,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_166.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_166_crop_0.jpg,0,317,51,461,339,carla 0.98,"albert: 0.63944, anna: 0.88857, bob: 0.96642, carla: 0.97903, "
676,676,166,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_166.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_166_crop_1.jpg,1,450,47,594,335,carla 0.98,"albert: 0.55862, anna: 0.94757, bob: 0.97402, carla: 0.97634, "
677,677,166,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_166.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_166_crop_2.jpg,2,133,23,277,311,albert 0.99,"albert: 0.99121, anna: 0.90786, bob: 0.44289, carla: 0.94048, "
678,678,167,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_167.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_167_crop_0.jpg,0,487,45,631,333,anna 0.99,"albert: 0.69812, anna: 0.98516, bob: 0.93204, carla: 0.95162, "
679,679,167,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_167.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_167_crop_1.jpg,1,286,45,430,333,carla 0.93,"albert: 0.72964, anna: 0.88131, bob: 0.92853, carla: 0.93296, "
680,680,167,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_167.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_167_crop_2.jpg,2,140,18,284,306,albert 0.99,"albert: 0.98998, anna: 0.96571, bob: 0.35183, carla: 0.93303, "
681,681,168,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_168.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_168_crop_0.jpg,0,11,108,107,300,albert 0.85,"albert: 0.85278, anna: 0.35942, bob: 0.80309, carla: 0.58974, "
682,682,168,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_168.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_168_crop_1.jpg,1,141,10,285,298,albert 0.99,"albert: 0.99380, anna: 0.93607, bob: 0.08319, carla: 0.90511, "
683,683,168,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_168.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_168_crop_2.jpg,2,219,4,363,292,albert 0.99,"albert: 0.99023, anna: 0.98588, bob: 0.83635, carla: 0.98985, "
684,684,168,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_168.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_168_crop_3.jpg,3,365,94,461,286,bob 0.93,"albert: 0.21324, anna: 0.90240, bob: 0.92854, carla: 0.87409, "
685,685,168,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_168.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_168_crop_4.jpg,4,433,92,529,284,carla 0.99,"albert: 0.74163, anna: 0.92649, bob: 0.95796, carla: 0.99020, "
686,686,168,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_168.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_168_crop_5.jpg,5,331,150,395,278,albert 0.96,"albert: 0.96454, anna: 0.93977, bob: 0.63140, carla: 0.65953, "
687,687,169,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_169.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_169_crop_0.jpg,0,5,124,101,316,albert 0.98,"albert: 0.98160, anna: 0.40531, bob: 0.48888, carla: 0.88494, "
688,688,169,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_169.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_169_crop_1.jpg,1,141,14,285,302,albert 0.99,"albert: 0.99395, anna: 0.94533, bob: 0.19728, carla: 0.92690, "
689,689,169,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_169.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_169_crop_2.jpg,2,221,9,365,297,albert 0.98,"albert: 0.98299, anna: 0.97008, bob: 0.85593, carla: 0.98226, "
690,690,169,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_169.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_169_crop_3.jpg,3,369,93,465,285,bob 0.94,"albert: 0.20239, anna: 0.83959, bob: 0.93927, carla: 0.79979, "
691,691,169,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_169.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_169_crop_4.jpg,4,435,92,531,284,carla 0.99,"albert: 0.64379, anna: 0.82459, bob: 0.95660, carla: 0.98745, "
692,692,169,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_169.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_169_crop_5.jpg,5,331,151,395,279,albert 0.94,"albert: 0.93819, anna: 0.82041, bob: 0.28668, carla: 0.39976, "
693,693,169,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_169.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_169_crop_6.jpg,6,36,9,100,137,carla 0.10,"albert: 0.08139, anna: 0.02289, bob: 0.02983, carla: 0.10387, "
694,694,170,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_170.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_170_crop_0.jpg,0,285,0,501,428,anna 0.98,"albert: 0.94975, anna: 0.98085, bob: 0.94550, carla: 0.95543, "
695,695,170,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_170.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_170_crop_1.jpg,1,442,58,586,346,bob 0.99,"albert: 0.63444, anna: 0.83181, bob: 0.99386, carla: 0.98407, "
696,696,170,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_170.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_170_crop_2.jpg,2,563,195,627,323,bob 0.99,"albert: 0.38663, anna: 0.59434, bob: 0.99208, carla: 0.96839, "
697,697,170,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_170.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_170_crop_3.jpg,3,150,79,246,271,albert 0.98,"albert: 0.98419, anna: 0.79140, bob: 0.29736, carla: 0.95819, "
698,698,171,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_171.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_171_crop_0.jpg,0,503,54,640,342,bob 0.98,"albert: 0.09847, anna: 0.73393, bob: 0.98106, carla: 0.97000, "
699,699,171,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_171.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_171_crop_1.jpg,1,382,45,526,333,carla 0.99,"albert: 0.73762, anna: 0.94642, bob: 0.97584, carla: 0.98552, "
700,700,171,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_171.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_171_crop_2.jpg,2,150,80,246,272,albert 0.98,"albert: 0.98278, anna: 0.75774, bob: 0.29523, carla: 0.92764, "
701,701,172,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_172.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_172_crop_0.jpg,0,334,12,550,444,bob 0.98,"albert: 0.84118, anna: 0.97370, bob: 0.98371, carla: 0.93938, "
702,702,172,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_172.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_172_crop_1.jpg,1,229,66,373,354,anna 0.95,"albert: 0.34287, anna: 0.95029, bob: 0.91176, carla: 0.89095, "
703,703,172,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_172.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_172_crop_2.jpg,2,476,60,620,348,bob 0.99,"albert: 0.56071, anna: 0.95349, bob: 0.98920, carla: 0.97842, "
704,704,172,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_172.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_172_crop_3.jpg,3,152,79,248,271,albert 0.98,"albert: 0.98352, anna: 0.80263, bob: 0.31837, carla: 0.93826, "
705,705,173,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_173.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_173_crop_0.jpg,0,244,45,388,333,bob 0.96,"albert: 0.77504, anna: 0.88579, bob: 0.95682, carla: 0.94363, "
706,706,173,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_173.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_173_crop_1.jpg,1,360,41,504,329,albert 0.98,"albert: 0.97900, anna: 0.82302, bob: 0.00717, carla: 0.35646, "
707,707,173,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_173.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_173_crop_2.jpg,2,145,10,289,298,albert 0.99,"albert: 0.99339, anna: 0.93489, bob: 0.09267, carla: 0.88499, "
708,708,173,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_173.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_173_crop_3.jpg,3,460,95,556,287,carla 0.99,"albert: 0.85061, anna: 0.70521, bob: 0.97681, carla: 0.99168, "
709,709,174,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_174.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_174_crop_0.jpg,0,422,51,566,339,anna 0.96,"albert: 0.74191, anna: 0.95588, bob: 0.94869, carla: 0.94108, "
710,710,174,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_174.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_174_crop_1.jpg,1,334,39,478,327,carla 0.96,"albert: 0.86350, anna: 0.93096, bob: 0.90239, carla: 0.96297, "
711,711,174,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_174.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_174_crop_2.jpg,2,548,132,640,324,bob 0.99,"albert: 0.26573, anna: 0.73052, bob: 0.98828, carla: 0.98238, "
712,712,174,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_174.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_174_crop_3.jpg,3,131,17,275,305,albert 0.99,"albert: 0.99287, anna: 0.93358, bob: 0.28142, carla: 0.94737, "
713,713,175,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_175.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_175_crop_0.jpg,0,431,58,575,346,bob 0.99,"albert: 0.42343, anna: 0.59108, bob: 0.99398, carla: 0.98424, "
714,714,175,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_175.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_175_crop_1.jpg,1,307,56,451,344,anna 0.99,"albert: 0.81137, anna: 0.98908, bob: 0.66649, carla: 0.91542, "
715,715,175,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_175.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_175_crop_2.jpg,2,555,194,619,322,bob 0.98,"albert: 0.56755, anna: 0.59326, bob: 0.98165, carla: 0.96548, "
716,716,175,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_175.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_175_crop_3.jpg,3,150,80,246,272,albert 0.98,"albert: 0.98491, anna: 0.77936, bob: 0.29758, carla: 0.94761, "
717,717,176,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_176.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_176_crop_0.jpg,0,145,9,289,297,albert 0.99,"albert: 0.99462, anna: 0.94114, bob: 0.11603, carla: 0.89536, "
718,718,176,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_176.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_176_crop_1.jpg,1,377,102,473,294,anna 0.99,"albert: 0.96770, anna: 0.98862, bob: 0.65795, carla: 0.77722, "
719,719,176,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_176.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_176_crop_2.jpg,2,451,95,547,287,carla 0.99,"albert: 0.90402, anna: 0.64849, bob: 0.96264, carla: 0.99023, "
720,720,176,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_176.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_176_crop_3.jpg,3,269,85,365,277,bob 0.99,"albert: 0.22776, anna: 0.27509, bob: 0.98769, carla: 0.94411, "
721,721,177,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_177.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_177_crop_0.jpg,0,429,60,573,348,bob 0.99,"albert: 0.33805, anna: 0.58606, bob: 0.99477, carla: 0.98597, "
722,722,177,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_177.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_177_crop_1.jpg,1,303,58,447,346,anna 0.99,"albert: 0.81433, anna: 0.98758, bob: 0.74695, carla: 0.89910, "
723,723,177,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_177.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_177_crop_2.jpg,2,546,144,640,336,bob 0.99,"albert: 0.21154, anna: 0.56410, bob: 0.99401, carla: 0.94650, "
